account_id,Sum of awg_engagement_rate,Sum of comment_engagement_rate,create_time,Sum of followers,Sum of following,is_ad_virtual,is_verified,like_count,Sum of like_engagement_rate,Sum of likes,open_favorite,top_videos,timestamp,Sum of videos_count
7oor12,0.0345167317818923,0.0027518260574146427,null,841,1117,false,false,null,0.03176490572447766,6327,null,"https://www.tiktok.com/@7oor12/video/7257225167456308482,https://www.tiktok.com/@7oor12/video/7256049674153430274,https://www.tiktok.com/@7oor12/video/7253268202938010882,https://www.tiktok.com/@7oor12/video/7252458762764635393,https://www.tiktok.com/@7oor12/video/7251788755512691970,https://www.tiktok.com/@7oor12/video/7238997725545614593,https://www.tiktok.com/@7oor12/video/7235356109781863682,https://www.tiktok.com/@7oor12/video/7235034585954848002,https://www.tiktok.com/@7oor12/video/7233063826646715649,https://www.tiktok.com/@7oor12/video/7232868893214166274,https://www.tiktok.com/@7oor12/video/7232868175233305857,https://www.tiktok.com/@7oor12/video/7230434399353982209,https://www.tiktok.com/@7oor12/video/7229686310334713089,https://www.tiktok.com/@7oor12/video/7227768960530402562,https://www.tiktok.com/@7oor12/video/7212356339488673026,https://www.tiktok.com/@7oor12/video/7206085585570647304,https://www.tiktok.com/@7oor12/video/7205080157541928199,https://www.tiktok.com/@7oor12/video/7203140308555566338,https://www.tiktok.com/@7oor12/video/7198278700654218497,https://www.tiktok.com/@7oor12/video/7197478970860866817,https://www.tiktok.com/@7oor12/video/7197099817535819010,https://www.tiktok.com/@7oor12/video/7197044222992616705,https://www.tiktok.com/@7oor12/video/7194547071045635330,https://www.tiktok.com/@7oor12/video/7193398319677328642,https://www.tiktok.com/@7oor12/video/7193388119960472834,https://www.tiktok.com/@7oor12/video/7192798937248484609,https://www.tiktok.com/@7oor12/video/7188918747413957889,https://www.tiktok.com/@7oor12/video/7187382102684454145,https://www.tiktok.com/@7oor12/video/7175370242527415553,https://www.tiktok.com/@7oor12/video/7174715935994023169,https://www.tiktok.com/@7oor12/video/7133886157879774465,https://www.tiktok.com/@7oor12/video/7125853118390226178,https://www.tiktok.com/@7oor12/video/7125009458937318658,https://www.tiktok.com/@7oor12/video/7101752555763436802,https://www.tiktok.com/@7oor12/video/7093372094725033218",2023-08-02 00:00:00,166
"7p1i           npiz""",0.19917582417582416,,https://www.tiktok.com/@c7sj,10300,6,null,,null,,,null,,,
7s_nl0,0.07599405425492381,0.003901895206243032,null,897,1322,false,false,null,0.07209215904868078,818,null,"https://www.tiktok.com/@7s_nl0/video/7262422977097075969,https://www.tiktok.com/@7s_nl0/video/7260148244397690117,https://www.tiktok.com/@7s_nl0/video/7255162585975147777,https://www.tiktok.com/@7s_nl0/video/7244916419765341442,https://www.tiktok.com/@7s_nl0/video/7236503181109300482,https://www.tiktok.com/@7s_nl0/video/7234632250665585922,https://www.tiktok.com/@7s_nl0/video/7229344317876325633,https://www.tiktok.com/@7s_nl0/video/7223791215681064193,https://www.tiktok.com/@7s_nl0/video/7217369646037503234,https://www.tiktok.com/@7s_nl0/video/7211318887508380929,https://www.tiktok.com/@7s_nl0/video/7190063951751679234,https://www.tiktok.com/@7s_nl0/video/7058100677922262273",2023-08-02 00:00:00,14
7sohabtalukder,0.04118404118404118,0.001184041184041184,null,555,2491,false,false,null,0.039999999999999994,1407,null,"https://www.tiktok.com/@7sohabtalukder/video/7237436619987406082,https://www.tiktok.com/@7sohabtalukder/video/7230481427438112001,https://www.tiktok.com/@7sohabtalukder/video/7229249343021255937,https://www.tiktok.com/@7sohabtalukder/video/7211447298256047361,https://www.tiktok.com/@7sohabtalukder/video/7211445825426214145,https://www.tiktok.com/@7sohabtalukder/video/7211112720865807617,https://www.tiktok.com/@7sohabtalukder/video/7211029141808811265,https://www.tiktok.com/@7sohabtalukder/video/7210772162448280834,https://www.tiktok.com/@7sohabtalukder/video/7210771673178590465,https://www.tiktok.com/@7sohabtalukder/video/7210761539974991105,https://www.tiktok.com/@7sohabtalukder/video/7210760751198358786,https://www.tiktok.com/@7sohabtalukder/video/7210449065174224129,https://www.tiktok.com/@7sohabtalukder/video/7210423401897299201,https://www.tiktok.com/@7sohabtalukder/video/7210024739086109953,https://www.tiktok.com/@7sohabtalukder/video/7210023063105162497,https://www.tiktok.com/@7sohabtalukder/video/7210022608492825858,https://www.tiktok.com/@7sohabtalukder/video/7210022306276478210,https://www.tiktok.com/@7sohabtalukder/video/7210021920962546945,https://www.tiktok.com/@7sohabtalukder/video/7210021277304687873,https://www.tiktok.com/@7sohabtalukder/video/7210020808960314626,https://www.tiktok.com/@7sohabtalukder/video/7210013156024831234,https://www.tiktok.com/@7sohabtalukder/video/7210011927240641794,https://www.tiktok.com/@7sohabtalukder/video/7210010939544980738,https://www.tiktok.com/@7sohabtalukder/video/7210008497201696002,https://www.tiktok.com/@7sohabtalukder/video/7210006326783626497,https://www.tiktok.com/@7sohabtalukder/video/7210005607284329729,https://www.tiktok.com/@7sohabtalukder/video/7210005140739230977,https://www.tiktok.com/@7sohabtalukder/video/7185849118915333378,https://www.tiktok.com/@7sohabtalukder/video/7183149819886587138,https://www.tiktok.com/@7sohabtalukder/video/7176559626781986049,https://www.tiktok.com/@7sohabtalukder/video/7176558028639063297,https://www.tiktok.com/@7sohabtalukder/video/7176556662961097985,https://www.tiktok.com/@7sohabtalukder/video/7126930936989519131,https://www.tiktok.com/@7sohabtalukder/video/7126930082198801690,https://www.tiktok.com/@7sohabtalukder/video/7126928292073983259",2023-08-02 00:00:00,41
7stormtrooper,0.4393358876117497,0.0025542784163473816,null,87,105,false,false,null,0.43678160919540227,684,null,"https://www.tiktok.com/@7stormtrooper/video/6962097998256016645,https://www.tiktok.com/@7stormtrooper/video/6962091102321036549,https://www.tiktok.com/@7stormtrooper/video/6947232357350935813,https://www.tiktok.com/@7stormtrooper/video/6939459415745596678,https://www.tiktok.com/@7stormtrooper/video/6935846702981074181,https://www.tiktok.com/@7stormtrooper/video/6932540840283819269,https://www.tiktok.com/@7stormtrooper/video/6932148326754159878,https://www.tiktok.com/@7stormtrooper/video/6926542886314052869,https://www.tiktok.com/@7stormtrooper/video/6923598788040854790,https://www.tiktok.com/@7stormtrooper/video/6920253081271749889,https://www.tiktok.com/@7stormtrooper/video/6920203910804163841,https://www.tiktok.com/@7stormtrooper/video/6920153639814237441,https://www.tiktok.com/@7stormtrooper/video/6920152365039439106,https://www.tiktok.com/@7stormtrooper/video/6920150705932307714,https://www.tiktok.com/@7stormtrooper/video/6920148880747269378,https://www.tiktok.com/@7stormtrooper/video/6919854861269945601,https://www.tiktok.com/@7stormtrooper/video/6919837126750113026,https://www.tiktok.com/@7stormtrooper/video/6919834434883652866",2023-08-02 00:00:00,18
7ugs.fanpage,1.9841269841269842,0.7142857142857143,null,7,15,false,false,null,1.2698412698412698,80,null,"https://www.tiktok.com/@7ugs.fanpage/video/6818321655459368197,https://www.tiktok.com/@7ugs.fanpage/video/6817748965790878981,https://www.tiktok.com/@7ugs.fanpage/video/6817483571171740934,https://www.tiktok.com/@7ugs.fanpage/video/6817438492671446277,https://www.tiktok.com/@7ugs.fanpage/video/6817437094701452550,https://www.tiktok.com/@7ugs.fanpage/video/6817405361373351173,https://www.tiktok.com/@7ugs.fanpage/video/6817208650176711941,https://www.tiktok.com/@7ugs.fanpage/video/6817198605007359238,https://www.tiktok.com/@7ugs.fanpage/video/6815195162055150854",2023-08-02 00:00:00,9
7w37.1,9.377777777777776,0.17777777777777776,null,15,4,false,false,null,9.2,415,null,"https://www.tiktok.com/@7w37.1/video/7117373444508978437,https://www.tiktok.com/@7w37.1/video/7055614760066239750,https://www.tiktok.com/@7w37.1/video/7054980263079660806",2023-08-02 00:00:00,3
7x_joker001,0.6825396825396824,0.08994708994708994,null,27,9,false,false,null,0.5925925925925926,133,null,"https://www.tiktok.com/@7x_joker001/video/7211198970972966170,https://www.tiktok.com/@7x_joker001/video/7210666476578114843,https://www.tiktok.com/@7x_joker001/video/7210461044693650714,https://www.tiktok.com/@7x_joker001/video/7209989428419251483,https://www.tiktok.com/@7x_joker001/video/7209942126933626138,https://www.tiktok.com/@7x_joker001/video/7139604335293418779,https://www.tiktok.com/@7x_joker001/video/7139475804332838170",2023-08-02 00:00:00,7
"8k?""",0.035768856785664674,,https://www.tiktok.com/@aleatoria246_,2060,8,null,,null,,,null,,,
98ida2,0.0467697907188353,0.0010919017288444038,null,157,185,false,false,null,0.0456778889899909,552,null,"https://www.tiktok.com/@98ida2/video/7263774719642471686,https://www.tiktok.com/@98ida2/video/7262559107226406150,https://www.tiktok.com/@98ida2/video/7261601801043070213,https://www.tiktok.com/@98ida2/video/7259016771267529989,https://www.tiktok.com/@98ida2/video/7257724570608667909,https://www.tiktok.com/@98ida2/video/7254560107634150662,https://www.tiktok.com/@98ida2/video/7254170664901315846,https://www.tiktok.com/@98ida2/video/7253652709943840006,https://www.tiktok.com/@98ida2/video/7251929250553416966,https://www.tiktok.com/@98ida2/video/7251206956411522309,https://www.tiktok.com/@98ida2/video/7250055194937953542,https://www.tiktok.com/@98ida2/video/7249355788584553734,https://www.tiktok.com/@98ida2/video/7245916736996805894,https://www.tiktok.com/@98ida2/video/7236675159220964614,https://www.tiktok.com/@98ida2/video/7235644178166828294,https://www.tiktok.com/@98ida2/video/7231752249218125082,https://www.tiktok.com/@98ida2/video/7230340465764142362,https://www.tiktok.com/@98ida2/video/7225483332195339546,https://www.tiktok.com/@98ida2/video/7224086678145699099,https://www.tiktok.com/@98ida2/video/7212602481635904794,https://www.tiktok.com/@98ida2/video/7212074913174211866,https://www.tiktok.com/@98ida2/video/7206910303605394714,https://www.tiktok.com/@98ida2/video/7204352615155584282,https://www.tiktok.com/@98ida2/video/7201747328678595866,https://www.tiktok.com/@98ida2/video/7199097306044566810,https://www.tiktok.com/@98ida2/video/7194795881785347354,https://www.tiktok.com/@98ida2/video/7194681589136133402,https://www.tiktok.com/@98ida2/video/7185140636876573978,https://www.tiktok.com/@98ida2/video/7184295835654540570,https://www.tiktok.com/@98ida2/video/7172803689311161626,https://www.tiktok.com/@98ida2/video/7170566940686142747,https://www.tiktok.com/@98ida2/video/7170198816757386523,https://www.tiktok.com/@98ida2/video/7168812546193902874,https://www.tiktok.com/@98ida2/video/7167314299218677019,https://www.tiktok.com/@98ida2/video/7164682440265469211",2023-08-05 00:00:00,52
9fodn,1.8421052631578947,0.6578947368421053,null,38,69,false,false,null,1.1842105263157894,45,null,https://www.tiktok.com/@9fodn/video/7239427518518873345,2023-07-26 00:00:00,1
9l.9l1,0.1919191919191919,0.020202020202020204,null,99,9,false,false,null,0.1717171717171717,17,null,https://www.tiktok.com/@9l.9l1/video/7030072073221344513,2023-07-26 00:00:00,1
9m0xtoka,0.2512019230769231,0.030048076923076924,null,104,12,false,false,null,0.22115384615384615,1024,null,"https://www.tiktok.com/@9m0xtoka/video/7197074206683712774,https://www.tiktok.com/@9m0xtoka/video/7181853203699420422,https://www.tiktok.com/@9m0xtoka/video/7175546156246715653,https://www.tiktok.com/@9m0xtoka/video/7175467748959489285,https://www.tiktok.com/@9m0xtoka/video/7175169141580500230,https://www.tiktok.com/@9m0xtoka/video/7175059443724389638,https://www.tiktok.com/@9m0xtoka/video/7174770648709860613,https://www.tiktok.com/@9m0xtoka/video/7157986577866591493",2023-07-26 00:00:00,8
a__c.p,0.018472647044075616,0.002266459409316552,null,2849,9993,false,false,null,0.01620618763475906,2132,null,"https://www.tiktok.com/@a__c.p/video/7118503756681022725,https://www.tiktok.com/@a__c.p/video/7104295190713601281,https://www.tiktok.com/@a__c.p/video/7077272356510502145,https://www.tiktok.com/@a__c.p/video/7066937250176683265,https://www.tiktok.com/@a__c.p/video/7065340641764461825,https://www.tiktok.com/@a__c.p/video/7065283743371496705,https://www.tiktok.com/@a__c.p/video/7065281686266793217,https://www.tiktok.com/@a__c.p/video/7065280661640187137,https://www.tiktok.com/@a__c.p/video/7065276489658338561,https://www.tiktok.com/@a__c.p/video/7065270235955268865,https://www.tiktok.com/@a__c.p/video/7065269073935928578,https://www.tiktok.com/@a__c.p/video/7064793042443619586,https://www.tiktok.com/@a__c.p/video/7064541961566293250,https://www.tiktok.com/@a__c.p/video/7064531213708496129,https://www.tiktok.com/@a__c.p/video/7053961540491283714,https://www.tiktok.com/@a__c.p/video/7038551501505154306,https://www.tiktok.com/@a__c.p/video/7037822293996768513,https://www.tiktok.com/@a__c.p/video/7034574330516245761,https://www.tiktok.com/@a__c.p/video/7029354051045264642,https://www.tiktok.com/@a__c.p/video/7027402426722422018,https://www.tiktok.com/@a__c.p/video/7026987189602962689,https://www.tiktok.com/@a__c.p/video/7024568484919037185,https://www.tiktok.com/@a__c.p/video/7021250511504510210,https://www.tiktok.com/@a__c.p/video/7007544814245924097,https://www.tiktok.com/@a__c.p/video/6985956554184936706,https://www.tiktok.com/@a__c.p/video/6979591788545789186,https://www.tiktok.com/@a__c.p/video/6973386275827092737,https://www.tiktok.com/@a__c.p/video/6972868852522683650,https://www.tiktok.com/@a__c.p/video/6972479141551623425,https://www.tiktok.com/@a__c.p/video/6970095265130761473,https://www.tiktok.com/@a__c.p/video/6969702790499159298,https://www.tiktok.com/@a__c.p/video/6968127505043590401,https://www.tiktok.com/@a__c.p/video/6965223315560582401,https://www.tiktok.com/@a__c.p/video/6964101229349784834,https://www.tiktok.com/@a__c.p/video/6963743988591447298",2023-08-03 00:00:00,49
a03faby21,0.0593128390596745,0.002350813743218806,null,158,90,false,false,null,0.056962025316455694,1218,null,"https://www.tiktok.com/@a03faby21/video/7259540376183180586,https://www.tiktok.com/@a03faby21/video/7259162926651591978,https://www.tiktok.com/@a03faby21/video/7259141982742842670,https://www.tiktok.com/@a03faby21/video/7258991096267656494,https://www.tiktok.com/@a03faby21/video/7258988880777743662,https://www.tiktok.com/@a03faby21/video/7255282481455303979,https://www.tiktok.com/@a03faby21/video/7253156409666178346,https://www.tiktok.com/@a03faby21/video/7252509069037030699,https://www.tiktok.com/@a03faby21/video/7249933731773828398,https://www.tiktok.com/@a03faby21/video/7248737906951589163,https://www.tiktok.com/@a03faby21/video/7247676810945776938,https://www.tiktok.com/@a03faby21/video/7242456576093670702,https://www.tiktok.com/@a03faby21/video/7242161415128304942,https://www.tiktok.com/@a03faby21/video/7241980123065371950,https://www.tiktok.com/@a03faby21/video/7241577215740185902,https://www.tiktok.com/@a03faby21/video/7240629764250176814,https://www.tiktok.com/@a03faby21/video/7239404567270772014,https://www.tiktok.com/@a03faby21/video/7236144817099541802,https://www.tiktok.com/@a03faby21/video/7235017415657147691,https://www.tiktok.com/@a03faby21/video/7235010640593554731,https://www.tiktok.com/@a03faby21/video/7231749578792488235,https://www.tiktok.com/@a03faby21/video/7231670663512214826,https://www.tiktok.com/@a03faby21/video/7228768020183960878,https://www.tiktok.com/@a03faby21/video/7226573731450244398,https://www.tiktok.com/@a03faby21/video/7224342909284551982,https://www.tiktok.com/@a03faby21/video/7223980077384617259,https://www.tiktok.com/@a03faby21/video/7223975540422659370,https://www.tiktok.com/@a03faby21/video/7222819832729783594,https://www.tiktok.com/@a03faby21/video/7222082192757804334,https://www.tiktok.com/@a03faby21/video/7221921764278848814,https://www.tiktok.com/@a03faby21/video/7219151582192028971,https://www.tiktok.com/@a03faby21/video/7209468354719927594,https://www.tiktok.com/@a03faby21/video/7209457763007630634,https://www.tiktok.com/@a03faby21/video/7204152265186266411,https://www.tiktok.com/@a03faby21/video/7203539982047333674",2023-07-31 00:00:00,152
aaaod3,0.04163102366695181,0.00124750499001996,null,1169,2076,false,false,null,0.04038351867693185,1133,null,"https://www.tiktok.com/@aaaod3/video/7262331926143405317,https://www.tiktok.com/@aaaod3/video/7261947886311722246,https://www.tiktok.com/@aaaod3/video/7261601691118701830,https://www.tiktok.com/@aaaod3/video/7261457783025896710,https://www.tiktok.com/@aaaod3/video/7261091404980489477,https://www.tiktok.com/@aaaod3/video/7260835339512581382,https://www.tiktok.com/@aaaod3/video/7259753049055366406,https://www.tiktok.com/@aaaod3/video/7258074752554700037,https://www.tiktok.com/@aaaod3/video/7257784788008865029,https://www.tiktok.com/@aaaod3/video/7256755862851849477,https://www.tiktok.com/@aaaod3/video/7255895190886518021,https://www.tiktok.com/@aaaod3/video/7255279764787776774,https://www.tiktok.com/@aaaod3/video/7254121589598424325,https://www.tiktok.com/@aaaod3/video/7254057080561208582,https://www.tiktok.com/@aaaod3/video/7251574927562886406,https://www.tiktok.com/@aaaod3/video/7249185427142298885,https://www.tiktok.com/@aaaod3/video/7248184136651853061,https://www.tiktok.com/@aaaod3/video/7246592582275321094,https://www.tiktok.com/@aaaod3/video/7246357785481465094,https://www.tiktok.com/@aaaod3/video/7244115064154885381,https://www.tiktok.com/@aaaod3/video/7239346621530557701,https://www.tiktok.com/@aaaod3/video/7238203604652330245,https://www.tiktok.com/@aaaod3/video/7236702237467217157,https://www.tiktok.com/@aaaod3/video/7000227284619758875",2023-08-03 00:00:00,24
"Abonnes-toi 😇""",1.1537570679201579,,https://www.tiktok.com/@thomas6o41,66100,16,null,,null,,,null,,,
adali.due,0.07146161471527701,0.0029298380878951423,null,1297,7420,false,false,null,0.06853177662738187,3372,null,"https://www.tiktok.com/@adali.due/video/7257386516459031814,https://www.tiktok.com/@adali.due/video/7252730142148103429,https://www.tiktok.com/@adali.due/video/7250993043405327622,https://www.tiktok.com/@adali.due/video/7250295177850473733,https://www.tiktok.com/@adali.due/video/7243138463409671429,https://www.tiktok.com/@adali.due/video/7241558023691488518,https://www.tiktok.com/@adali.due/video/7238787253936426246,https://www.tiktok.com/@adali.due/video/7234463847908756741,https://www.tiktok.com/@adali.due/video/7231848062254173446,https://www.tiktok.com/@adali.due/video/7221347624123632902,https://www.tiktok.com/@adali.due/video/7216523299684224262,https://www.tiktok.com/@adali.due/video/7198260437526383878,https://www.tiktok.com/@adali.due/video/7193946956627070213,https://www.tiktok.com/@adali.due/video/7185241541961698565,https://www.tiktok.com/@adali.due/video/7174675408242167046,https://www.tiktok.com/@adali.due/video/7172096822738193670,https://www.tiktok.com/@adali.due/video/7171688626789584134,https://www.tiktok.com/@adali.due/video/7166998534435196166,https://www.tiktok.com/@adali.due/video/7164263950392003845,https://www.tiktok.com/@adali.due/video/7164062459576339718,https://www.tiktok.com/@adali.due/video/7159054531517549829,https://www.tiktok.com/@adali.due/video/7158378935238020357,https://www.tiktok.com/@adali.due/video/7158358538987867397,https://www.tiktok.com/@adali.due/video/7157416376905288965,https://www.tiktok.com/@adali.due/video/7157225037735513350,https://www.tiktok.com/@adali.due/video/7156427094908620037,https://www.tiktok.com/@adali.due/video/7156106335493410054,https://www.tiktok.com/@adali.due/video/7155990510199426309,https://www.tiktok.com/@adali.due/video/7155558362002902277,https://www.tiktok.com/@adali.due/video/7153690065556786437,https://www.tiktok.com/@adali.due/video/7153378999744351494,https://www.tiktok.com/@adali.due/video/7152741300524141829,https://www.tiktok.com/@adali.due/video/7152674806817721605,https://www.tiktok.com/@adali.due/video/7152256273017261317,https://www.tiktok.com/@adali.due/video/7151574083241528581",2023-08-04 00:00:00,45
